,Business ID,ID,Review,Rating,Date
11,RzKR9QcYP03EQ_8DxTxowg,naugGj0iNyQVRQfzukU0bw,"Came in here on a weekday afternoon and with two of my other friends. 

We got the Barbacoa platos, pollo tacos, and the guac and chips , and it came out...",4,2020-09-19 02:30:04
12,Zk8UgB9MDoIHWFYgAxNlIQ,0I0xmvAuj5nrbRqrlwV7Lg,Wow - De Mole is fantastic! It's hard to find great Mexican food and this place definitely has it. We ordered delivery last night from their website. First...,5,2020-09-17 19:46:03
13,Zk8UgB9MDoIHWFYgAxNlIQ,pfDdrW3Ilm83roia9aM5Ew,"Dined outdoors. Usually order De Mole for delivery but getting served right from the kitchen hits on a different level.

Was in San Diego for a decent...",5,2020-07-04 19:32:22
14,Zk8UgB9MDoIHWFYgAxNlIQ,i4Kv7NLoIUxBwqiBUglCSw,"Always a pleasant experience, whether delivery or dine in. 
Nachos could use more chips but other than that,",5,2020-09-01 06:29:54
15,9aJ1MVTthZw3QjqoG7mPjg,M8KNb52qL_WnCcpbK0doMQ,"While Rosie's isn't my go to Mexican spot in the city, it's a very solid choice if you're in the area! Margs are great, and the food is always good! I tend...",4,2021-01-15 12:24:45
16,9aJ1MVTthZw3QjqoG7mPjg,_rncabs5FO05OewLBzAE4A,"Solid Watermelon Margarita, Fresh Guacamole, and Street Tacos.  Pandemic seating outside is a bit close for my tastes, but there are a few tables that have...",5,2020-08-29 12:43:00
17,9aJ1MVTthZw3QjqoG7mPjg,n5g2-ohmraYqCdOMgVF-sQ,Hands down the BEST spicy margs I've ever had! I'm not usually big on mexican food but I would come to this place every week if I could. The guac was out of...,5,2020-08-29 07:12:32
18,f7g3GhoQs9nQVTJEL2p48Q,D04S_32hqmnNBi4VZQgCiw,What a great little spot - you can walk around the park and grab brunch or dinner.   The margaritas are delicious - love the grapefruit one.  Nice little...,5,2021-01-24 18:07:36
19,f7g3GhoQs9nQVTJEL2p48Q,zrMPTWIKwZEcdBAwSjt55A,Before COVID19: We were in NY visiting the city for the Christmas holiday and staying in Brooklyn one evening.  Gran Electrica was a fun vibe and great...,4,2020-04-28 11:53:24
20,f7g3GhoQs9nQVTJEL2p48Q,khkY1hkowoU4OBiS9DjX3g,Came here during COVID and was seated in the outdoor area. The outdoor seating is gorgeous and very ambient. Wait staff was very attentive and came around...,5,2020-07-05 11:16:56
21,YFL1rAdlv7J0cswHVhvCtQ,ymiZmL1nmUiVosBUqmPb1g,"Ordered for pickup- as you can see, presentaion is stellar even in take out containers. Tastes just as good, a dark salsa, salty and rich, great creamy...",5,2021-01-09 14:55:02
22,YFL1rAdlv7J0cswHVhvCtQ,vxfsFksEo35_244bovlJaw,"I've only eaten here once (takeaway brunch), but that meal was AWESOME. Super friendly staff, and the food is insane. Look forward to eating more!",5,2021-01-17 09:47:25
23,YFL1rAdlv7J0cswHVhvCtQ,UaBMU8lVbzmtGPSiCpwIHQ,We ordered take out from Ruta on uber eats. We ordered the mole enchiladas and rib entree. We live right around the corner and the food came very fast! We...,5,2021-02-01 06:16:32
24,OwH9eXxsBeeYl8s7TXUBiA,Hk7IPqWF8NIRJMw3dEJZJg,"I'm moving to Manhattan the day after tomorrow, and now I have a legitimate reason to come back for something other than the view from the Promenade.

When...",5,2020-09-28 19:30:06
25,OwH9eXxsBeeYl8s7TXUBiA,yV8WYcVugNfiIBJBV5V6yw,San Blas is a nice addition adding even more diversity to the options on Montague Street. The service is friendly and the food is decent Mexican for a good...,3,2020-10-24 16:30:38
26,OwH9eXxsBeeYl8s7TXUBiA,qYzgPHikVoUXR7F7hjjZdQ,"Was only here one time but really enjoyed the different flavors of the mini tacos, especially the one w pineapple. I look forward to coming back.",4,2021-02-13 14:43:02
27,pjBDqn25X3The5AhZD3glw,eAzePzKJuCDaoo3MxebyPA,"Fantastic, authentic, fresh Mexican popup at Bacchus. Order on their website for the best prices (cash only) on pickup or delivery. Generous portion size....",5,2021-01-20 13:09:25
28,pjBDqn25X3The5AhZD3glw,Uysvu2bA-yf35lkJc3KAbg,"We all love Bacchus, but they have temporarily closed as Bacchus (due to reopen in April). HOWEVER, during this time they are operating as El Zason and it...",5,2021-02-11 13:16:54
29,pjBDqn25X3The5AhZD3glw,JLbuzJ_8NXXKQJhOP1OHsA,Relatively new spot on Atlantic Ave which is worth checking out! The food was delicious and fresh. I really enjoyed the Carne Asada Plate with the poblano...,5,2021-01-30 14:33:53
30,8CTaeOtqr461Ah5yWcnCPw,C80o13m9cQJiMa_Re2aeeg,Delivery was super fast and our tacos were delicious! Definitely going to order again soon,4,2020-12-01 15:23:36
31,8CTaeOtqr461Ah5yWcnCPw,OnxhpTEf1ubBjcSfIW5xHg,I order here frequently. They've delivered consistently quality food and on time. They are among my top 5 go-to places during Covid. I eat gluten free and...,5,2020-10-22 20:26:59
32,8CTaeOtqr461Ah5yWcnCPw,6R6Jm4l1ufb5FRhmiMQXnQ,"Really fresh, very tasty food. Good lunch specials. Fast friendly service (I walked up and did takeout). Nothing disappointing about this establishment.",4,2020-10-20 11:45:51
33,pG-IkylRFOb-HlaD8NwvvQ,fmhW76iy0JpcfpYqxxdbLQ,Attentive service and tacos were great too. We also got the corn which was fantastic.,5,2020-09-13 17:16:40
34,pG-IkylRFOb-HlaD8NwvvQ,2rnOautSf5Ijf1JF6wZlgQ,"About 3.5 but I am rounding up.
First time dining here after a stellar recommendation. I really enjoy the West Village where I find it to be quieter and the...",4,2020-10-05 11:40:41
35,pG-IkylRFOb-HlaD8NwvvQ,st4dO1CtGbIhtPZRtgrtKA,"Just so so! Not bad, but not amazing. We came for happy hour, which had great prices and were strong.  But the guac and salsa was nothing to write home about.",3,2020-09-18 15:56:52
36,zash7ih8QWBk3Kl3AAeyCQ,UEN4kdDPP6KPr4JxPFC1xg,"This place is amazing, great tacos, big portions, and freshly made tortillas. The flavor of everything is straight out of Mexico and each taco is filled to...",5,2021-02-07 12:17:07
37,zash7ih8QWBk3Kl3AAeyCQ,NC6ZPdUjSiYXmKST5M55_Q,"stopped by here yesterday for some super unique tacos! they were the first tacos de guisado I've ever had, and they were such a great introduction to them!...",5,2021-01-21 14:22:45
38,zash7ih8QWBk3Kl3AAeyCQ,fxUuTbPiDnTiefXBHTeTeA,"Keeping it real out here

One of the freshest taco places I've visited. Had a chance to witness the whole taco making process, from the homemade tortilla...",5,2020-12-20 08:56:03
39,mhrLDFTxUzW2koRAzjlt5g,GaY5qfD4fAdW42goWDcSSA,"I tried pescado tacos and carne enchilada tacos from their happy hour deals ($3 per taco) and both of them were so delicious! 

I haven't had good fish...",4,2020-07-20 19:35:09
40,mhrLDFTxUzW2koRAzjlt5g,tWO0fAXjHXKtzUM710eTIA,Been coming here for almost a decade and it is the best upscale Mexican restaurant I know of in NYC. Super consistent. I've never eaten anything bad here...,5,2021-02-04 07:07:57
41,mhrLDFTxUzW2koRAzjlt5g,gp_Vkv8K9D6WgxZFQmeMfw,Arrived here with a friend and was immediately greeted upon going to the entrance. It was outdoor seating and social distanced which was a plus. We ordered...,4,2020-08-24 18:08:08
42,Wx6lMnEh7dCmX-9PQF1Ifw,FusNjaiBh0SBNMRObx8hZQ,"Four of my friends and I were looking for a place to have a late dinner on a Saturday night, and found that most of the fun places in the area had a long...",4,2020-09-14 07:56:48
43,Wx6lMnEh7dCmX-9PQF1Ifw,4RsZ2Ope7fRn3FNl-hucCg,This is the spot to go during covid if you're looking for a super warm and secluded outdoor dining set up. There are manmade rooms outdoors that hold tables...,5,2021-01-11 20:54:21
44,Wx6lMnEh7dCmX-9PQF1Ifw,BP7YM4BFVSMuq9QOWdIFAw,5 stars across the board! My girlfriend and I went in late last night at about 9:15 and they sat us right away. They politely informed us that they close at...,5,2020-12-04 10:58:26
45,9_CEU7Wmvmwlyvqr-PJD6w,QuEQU4SPXL2p5qwtUgX3Xw,"One of my fav spot in NYC! Talk about service, food, drinks, ambience and VIBE,  this place will top your list even in pandemic! 
With limited outdoor...",5,2021-01-31 07:57:38
46,9_CEU7Wmvmwlyvqr-PJD6w,ugrM_QYlPvbXtvAJFL9Umw,"Ordered pickup for dinner and had a good experience. Chicken quesadillas, carnitas tacos and pescado tacos were all good, and the platanitos were super...",4,2021-02-11 13:30:15
47,9_CEU7Wmvmwlyvqr-PJD6w,J6p0WKUOfs_-QaTj-LSB3g,"Great place with great flavor!
I got the Fish tacos and they were soooo delicious. Also got a Mezcalita for drink and so good too. I totay recommend this...",5,2020-09-16 19:33:31
48,-zRvVtLPkghNzPCqmcWLHQ,kamTsC10aw7jnlWqqKMZBw,"This place has great food, great prices, and great service. There really isn't much more to ask for in a restaurant. Everyone I've talked to while placing...",5,2021-01-27 13:25:52
49,-zRvVtLPkghNzPCqmcWLHQ,p5Mr99URbZhuG0DnpHwI9g,"Spicy pork tacos, ch tamale, suadera burrito and mango shake. Love the chopped radish, lime garnish, very spicy red and tangy green sauces. 

We loved the...",4,2021-01-16 20:15:25
50,-zRvVtLPkghNzPCqmcWLHQ,c9y6pD3WPuNdgWFF5Tk7nQ,"Sooooooo happy this mexican restaurant opened in the area. The food is authentic, tasty and fresh. Always satisfies my taco cravings.",5,2020-11-03 12:19:46
51,M6XZ8IIOGmBfh79vk79Eqw,jkt92RTuffJTc3Wm3o1cnQ,We have only done delivery from here and I must say I really like it. It reminds be a bit of Los Tacos No1 which we used to live near in Chelsea many years...,5,2021-01-10 07:38:48
52,M6XZ8IIOGmBfh79vk79Eqw,gCoswYGD7LyuvCNXvmDCyA,I am loyal to my food-spots. Tacombi by Clinton Hill is my usual taco spot. I wasn't so open to trying this one out until one day in Williamsburg a Taco...,5,2020-08-23 13:42:59
53,M6XZ8IIOGmBfh79vk79Eqw,NtezXG-0S1wG7AJaoXnq5w,"Since this was during covid, I ordered for pickup at a specific time, but when I picked it up it was really cold. The business owner reached out and...",5,2020-05-11 14:49:18
54,znlol6dCKwjoXpZZwV_ZOg,CfyXfNc5gcx8CE9bBVZ2gg,"I love ordering from this place but always forget to take pictures because I'm starving. 
What I've tried: 
- grilled portobello: this is just so flavorful...",5,2021-01-23 19:42:39
55,znlol6dCKwjoXpZZwV_ZOg,FzimZY3YIZXtE7xhbxq9_g,I love ordering from Nacho Macho Taco because it is consistantly great!  The delivery is always quick.  My coworkers have started ordering from here as well...,5,2020-12-09 09:19:06
56,znlol6dCKwjoXpZZwV_ZOg,6GR3DbPFJB_d43hkStm3yg,I've been eating at this fast Mexican food joint for quite some time now. Now that we're all quarantined for the virus its still serving up food and keeping...,5,2020-03-25 16:00:57
57,PAJdNrD4HFBN16OAFeDx4A,woS6_Lev4KivECNfAdZVeQ,"One of the best antidotes to quarantine or anything else that bothers you is a big portion of Ponche's housemade tortilla chips!  
For #bignightin, we...",5,2020-05-31 10:17:56
58,PAJdNrD4HFBN16OAFeDx4A,EXlbajiD-_B8AF4sE-pGGw,"Amazing delivery. Ordered nachos verdes, pork and pineapple taco, and the tempura fish taco. All exceptional.",5,2021-01-21 09:19:55
59,PAJdNrD4HFBN16OAFeDx4A,z2lWhNKctduSxvTKEru6Ig,Yay finally amazing Mexican food in NYC! What a gem! Fast delivery and open during crazy covid. The food was so fresh and tasty! The carne asada tacos out...,5,2020-05-16 17:50:29
60,67PwiU_HvwcSvXvq-kZcWg,5OlcRT64fy9AP8X5W9Dkrg,"This place is legit.

They have a philosophy of ""make from scratch with fresh ingredients.""  Even the guacamole is made to order, which is shows their...",5,2020-12-15 17:09:08
61,67PwiU_HvwcSvXvq-kZcWg,wlg9avPn8QXeHKOkSk2oxg,"Right off the bat, I gotta say I have high standards when it comes to Mexican food. This place, however, didn't disappoint :) 

I was looking for a quick...",4,2020-12-09 23:28:02
62,67PwiU_HvwcSvXvq-kZcWg,VHd-qBlfn_Fx4XPY7punOQ,"Ordered some empanadas today and I must say it was amazing, was prepared by the chef's apprentice eva thank you EVA for the empanadas!!!!",5,2021-02-09 19:06:32
63,fJXCMGOhaS6rKGjoGldSSQ,2oWj6Xy40ucoLqp5rMuU0A,"Just takeout and delivery during covid and it is SO GOOD. I got a chorizo burrito and it came with guacamole, pico de gallo, and some salsa verde. Burrito...",5,2020-09-07 10:21:55
64,fJXCMGOhaS6rKGjoGldSSQ,dmUbrNHLuEc1n0pzBAeiPQ,"This place is unassuming and casual, but the food is quite tasty and authentic. I ordered take out: Combo Mexico and horchata, of course. 

Horchata was...",4,2020-07-28 15:00:48
65,fJXCMGOhaS6rKGjoGldSSQ,DIxwcPHlO62bFT8gHNAXOQ,Food was nasty as hell. I ordered 4 tacos and they gave me 3 it was hella cold so I ain't walk back. The cashier gave my cousin mad attitude when all he was...,1,2021-01-17 18:54:25
66,nrwOQSXoRXfAYhkdjiUk8g,-2HEX7RqAgIGLCWB3IFGQQ,"I was looking for some Mexican food in New York and stumbled on this place. The food is great, the girl running the door is sweet... We weren't able to get...",5,2020-07-05 07:55:00
67,nrwOQSXoRXfAYhkdjiUk8g,LErcNpu3Owd1yugspKvNbg,Alright so boom. So I heard about this place and immediately knew I had to try it. I came for brunch about a month ago. We started out with drinks. I...,5,2021-01-23 11:16:51
68,nrwOQSXoRXfAYhkdjiUk8g,TeCggomhtvqcPg9njkaoZA,Made a reservation for two here on a Monday evening for outdoor dining. The area that they have for outdoor dining is really cute and aesthetic - it's pink...,3,2021-01-12 08:53:22
69,PqqnNrUtU7XTKQvUM4cyqQ,8ROG-1xLFMlmQqcOI5wx_g,"If there's one new food I've fallen in love with during this  pandemic, it's vegan Mexican. You can't even tell it's not real dairy! We started with a...",5,2021-01-22 05:14:41
70,PqqnNrUtU7XTKQvUM4cyqQ,ic_Q7BFXliz-w1RxMxd2Dw,My favorite vegan restaurant! My friend and I came here on a cold Thursday night. It was nice and cozy and they had heaters on and they could also adjust...,5,2020-12-13 19:39:02
71,PqqnNrUtU7XTKQvUM4cyqQ,Iu2IiqZ8-9bjhcun98u7hA,"Great, warm service for outdoor dining. Bar Verde abided by the covid precautions, keeping a safe durán a between tables outdoors.  Food came in a timely...",5,2020-12-08 08:23:03
72,1ux5rxwWjKxoXHUyGynwSg,OZDOAoZ2lhjVWPLwM50Tkw,WEAR A MASK! PRACTICE SOCIAL DISTANCING! FLATTEN THE CURVE!!! DONATE PLASMA IF YOU'RE ANTIBODY POSITIVE. DON'T DRINK/INJECT BLEACH. SUPPORT #BLM PROTESTERS....,5,2020-06-29 09:48:37
73,1ux5rxwWjKxoXHUyGynwSg,p_GjMt1LuPOwhPtmR0K-Lw,This place is still very delicious! I haven't came since before the beginning of COVID. Purepecha has quite a few tables out for outdoor seating. We came...,5,2020-09-20 17:56:33
74,1ux5rxwWjKxoXHUyGynwSg,d-O12PMyA2hu67QeiRiDzA,Holy crap.  This was the best delivery Mexican food we have had.  Outstanding carnitas and pineapple tacos.  Outstanding Bandera Mexicana burrito (with...,5,2021-02-12 16:12:30
75,mmAlHhnTDXIohPC3wfl0hQ,GL4KlsFR6wtJxfu4JBrM9g,We ordered during the corona quarantine in NYC. This is the best Mexican food in town!! Delivery was quick and the margaritas we ordered came ice cold! The...,5,2020-03-25 17:35:20
76,mmAlHhnTDXIohPC3wfl0hQ,EaSJPrDa_zZZgKDLKsmqAA,"This is pure love... True mexican gem in Brooklyn.
.Loved everything about this place; the food, cocktails, staff and ambience. They have a nice outdoor...",5,2020-09-29 20:51:02
77,mmAlHhnTDXIohPC3wfl0hQ,B6OMmqtBhRgm9sIiYxWLIg,"Ok. First and foremost. The owner, not very nice, seemed distracted as we walked in. For a Monday the place was full. But she seemed annoyed to have to sit...",3,2020-11-30 14:28:12
78,FhPAf4w6t0KsujSQBHH_-w,7DIHqTVHYoUffv7F0MObJw,"Great Mexican spot! Super friendly staff, good prices and the food is excellent and authentic. They stay true to typical Mexican cuisine which is hard to...",5,2021-01-01 15:47:44
79,FhPAf4w6t0KsujSQBHH_-w,dhwl-1BHQqZKFFoEd6BEwQ,This place is the best! Unfortunate they opened around covid but they're doing their best! I've tried all their tacos and they're outstanding. Their service...,4,2020-09-18 12:52:11
80,FhPAf4w6t0KsujSQBHH_-w,o8Sp4KeamSz-5VOh6wNZ1A,"Tiny tacos for $4.50 each not worth the $. 
Taste was ok - could use more seasoning-- I guess they're catering to the neighborhood. 
Overall not the best,...",3,2020-11-05 22:04:58
81,dgaNriM1VdI2nGochhHE_g,0gw0TSyFiHYKzXYOALTvSA,"This restaurant lived up to the hype. Both times I went we dined on the sidewalk because it was Covid. The outdoor set up is quite elaborate, very organized...",5,2020-11-21 12:49:01
82,dgaNriM1VdI2nGochhHE_g,E2vISuDeaClJNvaQQzDNTw,Casa Enrique is one of the best Mexican restaurants that I've dined at in New York. My fiancée and I dined here during COVID-19. The restaurant had a lot of...,5,2020-11-20 19:21:17
83,dgaNriM1VdI2nGochhHE_g,F__z_x91-fRZNvUPxk5bGw,It was my first time dining during Covid season and I have to say Casa Enrique is killing it. I had pretty poor expectations for outdoor dining however the...,5,2020-08-31 14:09:23
84,ifGXrRqs-zp6ek7LsoozrQ,0XZcpmokTofdSVIWFSXLPw,Great option for vegetarians and meat eaters alike. The rajas are delicious. We had them on tacos and nachos and we licked our take out containers clean!...,4,2020-05-25 04:49:08
85,ifGXrRqs-zp6ek7LsoozrQ,-nJZbkV1tX5rn6aQRZyrMw,"Oh my God, Taqueria Diana was simply excellent. The waits aren't that long. Many people suggested Carnitas Taco to me, I must say it was really excellent....",5,2021-01-22 22:08:07
86,ifGXrRqs-zp6ek7LsoozrQ,8RlKqywKoDsFCGkfvWbjmw,"The fact that this place has an aggregate 4 star review has made me lose faith in NYC Yelp. 

I ordered nachos, a carne asada quesadilla and chicken, and...",1,2020-10-12 17:50:08
87,J9pgjC191T-odCmTAG-grQ,3Lhdai9AT_luCSSTeVgynw,"California girl here so I love a good burrito. I'm also vegan so usually my burritos are a little disappointing once I take out the meat, cheese, etc....",5,2020-09-22 06:07:20
88,J9pgjC191T-odCmTAG-grQ,HilWt7QRBHeOBZz3UPMjxQ,"For COVID, they're takeout and delivery only. 6 feet social distance. There is a large sneeze guard at the door, you wait outside and they hand you your...",5,2020-08-01 19:47:02
89,J9pgjC191T-odCmTAG-grQ,-4NIEWRwuK4f3AiFTgZgng,Amaaaazing tacos. Shrimp tacos are my favorite. The salsas that come with it is super spicy though. No indoor dining right now but definitely recommend...,5,2021-02-15 16:43:55
90,XipQLDbyTl5tsLlyzAWzug,ZBystDsaIyODbJUmaUpmIg,"Review during Covid
This place never disappoints! We came to Jajaja after a nice walk. It was around 5 and we were seated immediately. They have a super...",5,2021-01-30 15:45:17
91,XipQLDbyTl5tsLlyzAWzug,MsdD71ySKacQwU9QekCXdQ,Wowwww this place was awesome. We went during COVID and were seated outside. The wait was about 20 minutes on a Saturday night and it did not feel crowded....,5,2020-10-30 09:12:01
92,XipQLDbyTl5tsLlyzAWzug,mr5wVSJBjtKt-UtqHXuoiQ,"Second time, I've been here after covid the food here is always so freaking good. The service is great. The portions are absolutely wonderful and filling if...",5,2020-10-17 09:51:26
93,IfIyjm4SfORGYPbaAWST3g,BJzILJfWs1sB_Gre7wK0qA,"I'm not a huge fan of Mexican food, but this restaurant has been on my list to try for the longest time. I came here for lunch with my friend. The...",4,2020-10-28 07:36:43
94,IfIyjm4SfORGYPbaAWST3g,b_3boZN-DGP9Fatne2FKhg,"We love mexicue and come here very frequently. The service is great, food is great, prices are fair, and drinks are strong and tasty. Since the pandemic...",5,2021-02-13 12:36:30
95,IfIyjm4SfORGYPbaAWST3g,EKiBJwdhR-sBvKlFKHh1Rg,I already reviewed this place once 2 nights ago when I first tried it out. However I felt I did a disservice to how amazing this place truly is. So wherever...,5,2020-11-23 16:46:43
96,ci0-GO_iMb0NdTCUYWjocQ,_UqkVsQTQZ7kEueP3TM20Q,"Try: Margarita Nachos and Fish Tacos.

Why: Good place for quick fix of Mexican food on UES. Nachos were huge and packed with toppings like cheese (I love...",4,2020-08-30 11:32:05
97,ci0-GO_iMb0NdTCUYWjocQ,hLbGKPzgIf_NrfcZjz93bg,"I would give this place 5 stars for their margarita. It was delicious, strong, TALL and came lit on fire all for the moderate NYC price of $12! 

However, I...",3,2020-09-18 17:51:33
98,ci0-GO_iMb0NdTCUYWjocQ,UzC-RvNQhz_e-Kmtqi8ydg,Fast and easy spot for lunch with tasty food and a large selection of menu offerings.,3,2020-07-05 19:26:46
99,vyKBwzRdNX4yiJDIFv37iw,jTZ1WdJgTz_xiR7zcCil5g,TLDR: Oxomoco is one of those places I'd rather not tell anyone about. It can be pricey but you are getting quality Mexican cuisine for that much needed...,5,2020-12-26 07:15:06
100,vyKBwzRdNX4yiJDIFv37iw,iRj4ye7yZs3_y-OXeHvWEw,"Definitely lived up to the hype. Went for dinner last night and reserved an inside table. The ambience was gorgeous, the staff were beyond friendly and...",5,2020-10-25 10:35:38
101,vyKBwzRdNX4yiJDIFv37iw,EUWEB42OQgHNecRqbhcojw,Best Mexican restaurant in NYC. Exotic spins on traditional dishes that are so unique. Outdoor patio during covid was safe and comfortable.,5,2021-01-30 06:58:14
102,4c4Uwb5yUqXJ-inkcDinIg,B3uZ_nxpcWRkLxN_dr1aJg,Really solid Mexican (or Tex-Mex? I have no idea) food. I have ordered burritos here before and they're pretty big (think Chipotle size). The steak and...,4,2020-08-28 11:57:21
103,4c4Uwb5yUqXJ-inkcDinIg,C6SG-TYO11FBbwTECGxNgA,I've ordered from here literally so much during quarantine and have tried some new things. I have been getting the chicken and al pastor burritos a lot....,5,2020-05-13 10:04:55
104,4c4Uwb5yUqXJ-inkcDinIg,sIlwMQBRBweirH9AoMNXmQ,"My new favorite spot for tacos in BK! I thought one would be enough, but I ended up getting two. Stopped by for lunch with my family on a Sunday afternoon....",5,2020-08-10 11:59:32
105,r5NT8-nV4py2c-mppTKucQ,xVQr0umwC7N03fW_K4OKJg,Relatively cheap; really good food; lots of choice on menu; the fish is particularly yummy; they do a good job of packaging difficult foods for takeout!,5,2020-12-03 08:24:13
106,r5NT8-nV4py2c-mppTKucQ,Gm0xuEbk9x9z5dmSl5r3Xw,"Great food and friendly staff! I ordered online for pickup, but when I arrived they didn't recieve my order. They did their best to help me and got it...",5,2020-09-01 17:17:19
107,r5NT8-nV4py2c-mppTKucQ,eSuJwU8wkTvncCpFnvb3pQ,"This is my neighborhood taqueria, so I've been here often. Their food is always fresh and ordering is quick and easy. Recently, I ordered online during...",5,2020-07-04 16:25:39
108,_5G0SOM1ogWTsSmPBGRfzA,4_dvc8huMdUnK5WvVNsc3Q,"Got delivery via ubereats and the food is really delicious but the wait was a bit long and they didn't notify me when the food arrived. 

Got the carne...",5,2021-01-23 18:30:36
109,_5G0SOM1ogWTsSmPBGRfzA,4i9fvUJOhZlo7E-H2F2kNw,"Made an order for delivery this week, I've never eaten here before but the reviews for this spot are great so I had to check it out. I ordered a medium side...",4,2021-01-13 20:45:37
110,_5G0SOM1ogWTsSmPBGRfzA,qsnDomxcT_szVCKY0dTMYw,I was pleasantly surprised and now have a dependable taqueria in the neighborhood! I had seen them pop up on quite a few of my delivery apps but if I'm...,4,2021-02-14 08:19:14
111,7bD22UAtH56ikWYslOSIQg,UhaTEVPKXq8cryuzXTH6PA,"This place is the most flavorful Mexican spot with seasoning and spices rather than most places that just lob a bunch of cheese on everything! 
We have...",4,2021-02-07 09:25:38
112,7bD22UAtH56ikWYslOSIQg,vAyucxfZF7PO_hBUMcqZxA,"In a cocktails to-go era, Calexico definitely pulls you in with their outdoors ordering counter bar and plenty of outdoor seating. More of a fast casual...",4,2020-08-19 19:46:12
113,7bD22UAtH56ikWYslOSIQg,5ocq32xSFlKfdV4Nlga9TQ,Take out: Baja fish bowl with Mexican rice and refried beans (x2). DEFINITELY recommend!!! The fish still stayed crispy as take out even after 30 min and...,5,2020-10-26 19:53:24
114,0WhwvW1E1Rld_B6APA7VRw,Na6iHP-VwwRtWyBbB5Habg,What an amazing gem in Bay Ridge! Very friendly staff & the restaurant was clean enough that we felt comfortable dining indoors. My husband & I walked in to...,5,2020-10-04 17:25:43
115,0WhwvW1E1Rld_B6APA7VRw,_kgyAIJ--0BJga-jfX4EdA,"This is the best Mexican restaurant in Bay Ridge!!!!

I've been to all the neighborhood's Ho'Brah, Las Magaritas, Blue Agave etc and hands down this...",5,2020-07-20 17:28:22
116,0WhwvW1E1Rld_B6APA7VRw,MemJQCD8QNmSAaZ4RDK03g,"Stopped by recently during the lock down and picked up 2 tacos to go, for only $3.75 each.

One chicken, one pork.  While it did take a while to prepare...",5,2020-06-08 10:27:25
117,ipmOYDh9snm3ZUv546MACQ,RAUZV3RR4WWfPwZV6AnTJg,"Hands-down the best tacos in Crown Heights, and a seriously underrated spot. Best nachos ever, and they don't get cold and soggy during delivery. My partner...",5,2021-01-03 17:07:36
118,ipmOYDh9snm3ZUv546MACQ,JYNFRsjlIp9Ox3K24NVUkg,"Delicious. Always afraid of trying new take out spots but Taqueria is now a permanent go to. The vegetable empanadas were delicious, and it all greasy. The...",5,2020-10-22 19:34:37
119,ipmOYDh9snm3ZUv546MACQ,g6ltGjq3zHHapFtSvhwKhA,"Everything we got from here was really great. Delivery was a little slower than usual given high demand, but everything delivered well and was still hot...",5,2020-05-05 16:57:50
